你是一个用于 ETF 横截面排序的投资研究助手。

请基于给定 ETF 因子数据，在相同输入数据、相同排序目标下完成二阶段排序。

要求：
1. 仅根据输入的 ETF 因子与分数进行横截面比较，不要编造不存在的数据。
2. 输出必须是合法 JSON。
3. 只返回 `rankings` 字段，不要输出额外解释文本。
4. `rankings` 中必须包含全部候选 ETF，不能遗漏。
5. `score` 越大表示排序越靠前。
6. `code` 必须与输入 ETF 代码完全一致。

输出格式：
{
  "rankings": [
    {"code": "510300", "score": 0.95}
  ]
}

调仓日期: 2025-06-20
候选 ETF 数量: 50
ETF 数据:
ETF 159529: 开盘: 1.666, 收盘: 1.526, 最高: 1.668, 最低: 1.518, 成交量: 16284676.0, 成交额: 2561888062.6, 振幅: 9.24, 涨跌幅: -6.03, 涨跌额: -0.098, 换手率: 236.51, momentum_20: -0.039043, volatility_20: 0.028471, volume_mean_20: 4530393.15, return_mean_20: -0.1605, amplitude_mean_20: 2.403, turnover_mean_20: 65.797, MA_5: 1.5254, MA_10: 1.5331, momentum_20_cs_z: -1.08877, volatility_20_cs_z: 4.197745, volume_mean_20_cs_z: 0.342756, return_mean_20_cs_z: -0.88682, amplitude_mean_20_cs_z: 2.218829, turnover_mean_20_cs_z: 4.895635, MA_5_cs_z: 0.287392, MA_10_cs_z: 0.289304, y_pred_Y_future_5d_return: 0.015983
ETF 510760: 开盘: 1.075, 收盘: 1.079, 最高: 1.081, 最低: 1.075, 成交量: 275915.0, 成交额: 29760930.0, 振幅: 0.56, 涨跌幅: 0.19, 涨跌额: 0.002, 换手率: 1.24, momentum_20: 0.001857, volatility_20: 0.005039, volume_mean_20: 474425.0, return_mean_20: 0.0105, amplitude_mean_20: 0.765, turnover_mean_20: 2.135, MA_5: 1.0834, MA_10: 1.0846, momentum_20_cs_z: 0.191703, volatility_20_cs_z: -0.913415, volume_mean_20_cs_z: -0.364998, return_mean_20_cs_z: 0.185332, amplitude_mean_20_cs_z: -1.016548, turnover_mean_20_cs_z: -0.333796, MA_5_cs_z: -0.182281, MA_10_cs_z: -0.185974, y_pred_Y_future_5d_return: -0.00309
ETF 159687: 开盘: 1.357, 收盘: 1.359, 最高: 1.361, 最低: 1.355, 成交量: 41892.0, 成交额: 5687302.355, 振幅: 0.44, 涨跌幅: 0.0, 涨跌额: 0.0, 换手率: 0.35, momentum_20: 0.013423, volatility_20: 0.005907, volume_mean_20: 112327.9, return_mean_20: 0.069, amplitude_mean_20: 0.622, turnover_mean_20: 0.9505, MA_5: 1.3676, MA_10: 1.3703, momentum_20_cs_z: 0.5538, volatility_20_cs_z: -0.723996, volume_mean_20_cs_z: -0.428182, return_mean_20_cs_z: 0.552121, amplitude_mean_20_cs_z: -1.299001, turnover_mean_20_cs_z: -0.53131, MA_5_cs_z: 0.119712, MA_10_cs_z: 0.116784, y_pred_Y_future_5d_return: -0.003256
ETF 159307: 开盘: 0.997, 收盘: 0.999, 最高: 1.001, 最低: 0.995, 成交量: 110979.0, 成交额: 11499101.0, 振幅: 0.6, 涨跌幅: 0.5, 涨跌额: 0.005, 换手率: 0.25, momentum_20: -0.00498, volatility_20: 0.00375, volume_mean_20: 110747.6, return_mean_20: -0.0245, amplitude_mean_20: 0.6295, turnover_mean_20: 0.2475, MA_5: 0.9994, MA_10: 1.0027, momentum_20_cs_z: -0.022349, volatility_20_cs_z: -1.168512, volume_mean_20_cs_z: -0.428458, return_mean_20_cs_z: -0.034114, amplitude_mean_20_cs_z: -1.284187, turnover_mean_20_cs_z: -0.648533, MA_5_cs_z: -0.27154, MA_10_cs_z: -0.272764, y_pred_Y_future_5d_return: -0.003509
ETF 515450: 开盘: 1.372, 收盘: 1.386, 最高: 1.387, 最低: 1.372, 成交量: 1182309.0, 成交额: 172159598.0, 振幅: 1.09, 涨跌幅: 0.8, 涨跌额: 0.011, 换手率: 1.06, momentum_20: 0.004348, volatility_20: 0.004248, volume_mean_20: 975036.9, return_mean_20: 0.0225, amplitude_mean_20: 0.7495, turnover_mean_20: 0.874, MA_5: 1.378, MA_10: 1.3775, momentum_20_cs_z: 0.269684, volatility_20_cs_z: -1.085795, volume_mean_20_cs_z: -0.277642, return_mean_20_cs_z: 0.260571, amplitude_mean_20_cs_z: -1.047163, turnover_mean_20_cs_z: -0.544066, MA_5_cs_z: 0.130763, MA_10_cs_z: 0.124414, y_pred_Y_future_5d_return: -0.003769
ETF 517300: 开盘: 0.79, 收盘: 0.792, 最高: 0.794, 最低: 0.79, 成交量: 16959.0, 成交额: 1344307.0, 振幅: 0.51, 涨跌幅: 0.38, 涨跌额: 0.003, 换手率: 0.09, momentum_20: -0.012469, volatility_20: 0.005143, volume_mean_20: 16768.9, return_mean_20: -0.061, amplitude_mean_20: 0.8165, turnover_mean_20: 0.0875, MA_5: 0.7962, MA_10: 0.799, momentum_20_cs_z: -0.256804, volatility_20_cs_z: -0.890563, volume_mean_20_cs_z: -0.444857, return_mean_20_cs_z: -0.262965, amplitude_mean_20_cs_z: -0.914825, turnover_mean_20_cs_z: -0.675213, MA_5_cs_z: -0.487462, MA_10_cs_z: -0.488626, y_pred_Y_future_5d_return: -0.004147
ETF 516050: 开盘: 0.681, 收盘: 0.677, 最高: 0.684, 最低: 0.676, 成交量: 265607.0, 成交额: 18026912.0, 振幅: 1.17, 涨跌幅: -0.73, 涨跌额: -0.005, 换手率: 11.44, momentum_20: 0.018045, volatility_20: 0.010934, volume_mean_20: 80872.6, return_mean_20: 0.0945, amplitude_mean_20: 1.558, turnover_mean_20: 3.4825, MA_5: 0.6814, MA_10: 0.682, momentum_20_cs_z: 0.698513, volatility_20_cs_z: 0.372466, volume_mean_20_cs_z: -0.433671, return_mean_20_cs_z: 0.712004, amplitude_mean_20_cs_z: 0.549785, turnover_mean_20_cs_z: -0.109103, MA_5_cs_z: -0.60945, MA_10_cs_z: -0.612612, y_pred_Y_future_5d_return: -0.004311
ETF 517520: 开盘: 1.449, 收盘: 1.442, 最高: 1.459, 最低: 1.437, 成交量: 809448.0, 成交额: 117051849.0, 振幅: 1.51, 涨跌幅: -1.03, 涨跌额: -0.015, 换手率: 1.49, momentum_20: 0.019802, volatility_20: 0.015902, volume_mean_20: 1203969.85, return_mean_20: 0.1095, amplitude_mean_20: 2.113, turnover_mean_20: 2.209, MA_5: 1.4754, MA_10: 1.4725, momentum_20_cs_z: 0.753516, volatility_20_cs_z: 1.45619, volume_mean_20_cs_z: -0.237694, return_mean_20_cs_z: 0.806052, amplitude_mean_20_cs_z: 1.646021, turnover_mean_20_cs_z: -0.321457, MA_5_cs_z: 0.234262, MA_10_cs_z: 0.225086, y_pred_Y_future_5d_return: -0.004747
ETF 515050: 开盘: 1.107, 收盘: 1.097, 最高: 1.113, 最低: 1.093, 成交量: 818248.0, 成交额: 90114263.0, 振幅: 1.8, 涨跌幅: -1.26, 涨跌额: -0.014, 换手率: 2.4, momentum_20: 0.06816, volatility_20: 0.016162, volume_mean_20: 1097597.55, return_mean_20: 0.3425, amplitude_mean_20: 2.138, turnover_mean_20: 3.2155, MA_5: 1.1038, MA_10: 1.0907, momentum_20_cs_z: 2.267477, volatility_20_cs_z: 1.512788, volume_mean_20_cs_z: -0.256256, return_mean_20_cs_z: 2.266938, amplitude_mean_20_cs_z: 1.695401, turnover_mean_20_cs_z: -0.153625, MA_5_cs_z: -0.160604, MA_10_cs_z: -0.17951, y_pred_Y_future_5d_return: -0.005
ETF 159905: 开盘: 1.6, 收盘: 1.606, 最高: 1.608, 最低: 1.598, 成交量: 172573.0, 成交额: 27695302.0, 振幅: 0.63, 涨跌幅: 0.38, 涨跌额: 0.006, 换手率: 1.58, momentum_20: -0.030193, volatility_20: 0.005059, volume_mean_20: 422321.95, return_mean_20: -0.1515, amplitude_mean_20: 0.845, turnover_mean_20: 3.8685, MA_5: 1.6106, MA_10: 1.6228, momentum_20_cs_z: -0.811712, volatility_20_cs_z: -0.908974, volume_mean_20_cs_z: -0.374089, return_mean_20_cs_z: -0.830391, amplitude_mean_20_cs_z: -0.858532, turnover_mean_20_cs_z: -0.044739, MA_5_cs_z: 0.377926, MA_10_cs_z: 0.384359, y_pred_Y_future_5d_return: -0.005157
ETF 512750: 开盘: 1.425, 收盘: 1.441, 最高: 1.443, 最低: 1.422, 成交量: 36739.0, 成交额: 5278597.0, 振幅: 1.47, 涨跌幅: 0.91, 涨跌额: 0.013, 换手率: 7.2, momentum_20: 0.002086, volatility_20: 0.004515, volume_mean_20: 20712.5, return_mean_20: 0.011, amplitude_mean_20: 0.8285, turnover_mean_20: 4.057, MA_5: 1.4358, MA_10: 1.4339, momentum_20_cs_z: 0.198879, volatility_20_cs_z: -1.02764, volume_mean_20_cs_z: -0.444169, return_mean_20_cs_z: 0.188467, amplitude_mean_20_cs_z: -0.891123, turnover_mean_20_cs_z: -0.013307, MA_5_cs_z: 0.192182, MA_10_cs_z: 0.184181, y_pred_Y_future_5d_return: -0.00551
ETF 512010: 开盘: 0.362, 收盘: 0.363, 最高: 0.364, 最低: 0.361, 成交量: 6934309.0, 成交额: 251300889.0, 振幅: 0.83, 涨跌幅: 0.55, 涨跌额: 0.002, 换手率: 1.46, momentum_20: -0.01626, volatility_20: 0.009942, volume_mean_20: 13481479.3, return_mean_20: -0.0775, amplitude_mean_20: 1.715, turnover_mean_20: 2.833, MA_5: 0.366, MA_10: 0.3725, momentum_20_cs_z: -0.375501, volatility_20_cs_z: 0.156057, volume_mean_20_cs_z: 1.904692, return_mean_20_cs_z: -0.366418, amplitude_mean_20_cs_z: 0.859892, turnover_mean_20_cs_z: -0.217406, MA_5_cs_z: -0.932394, MA_10_cs_z: -0.928945, y_pred_Y_future_5d_return: -0.005517
ETF 515650: 开盘: 1.122, 收盘: 1.128, 最高: 1.132, 最低: 1.122, 成交量: 231576.0, 成交额: 26127973.0, 振幅: 0.89, 涨跌幅: 0.62, 涨跌额: 0.007, 换手率: 0.74, momentum_20: -0.056856, volatility_20: 0.005325, volume_mean_20: 348454.0, return_mean_20: -0.291, amplitude_mean_20: 0.941, turnover_mean_20: 1.108, MA_5: 1.1274, MA_10: 1.1403, momentum_20_cs_z: -1.646463, volatility_20_cs_z: -0.850988, volume_mean_20_cs_z: -0.386979, return_mean_20_cs_z: -1.705041, amplitude_mean_20_cs_z: -0.668913, turnover_mean_20_cs_z: -0.505047, MA_5_cs_z: -0.135526, MA_10_cs_z: -0.126949, y_pred_Y_future_5d_return: -0.005627
ETF 159852: 开盘: 0.757, 收盘: 0.743, 最高: 0.76, 最低: 0.741, 成交量: 1791729.0, 成交额: 134403673.6, 振幅: 2.51, 涨跌幅: -1.98, 涨跌额: -0.015, 换手率: 1.53, momentum_20: -0.042526, volatility_20: 0.015405, volume_mean_20: 1747305.55, return_mean_20: -0.205, amplitude_mean_20: 1.92, turnover_mean_20: 1.488, MA_5: 0.7644, MA_10: 0.771, momentum_20_cs_z: -1.197813, volatility_20_cs_z: 1.347809, volume_mean_20_cs_z: -0.142884, return_mean_20_cs_z: -1.16583, amplitude_mean_20_cs_z: 1.264808, turnover_mean_20_cs_z: -0.441682, MA_5_cs_z: -0.521253, MA_10_cs_z: -0.518298, y_pred_Y_future_5d_return: -0.005743
ETF 159967: 开盘: 0.42, 收盘: 0.415, 最高: 0.422, 最低: 0.415, 成交量: 1269143.0, 成交额: 52951577.3, 振幅: 1.67, 涨跌幅: -1.19, 涨跌额: -0.005, 换手率: 2.22, momentum_20: -0.011905, volatility_20: 0.011705, volume_mean_20: 1398816.1, return_mean_20: -0.054, amplitude_mean_20: 1.6745, turnover_mean_20: 2.451, MA_5: 0.424, MA_10: 0.4258, momentum_20_cs_z: -0.239144, volatility_20_cs_z: 0.540622, volume_mean_20_cs_z: -0.203694, return_mean_20_cs_z: -0.219076, amplitude_mean_20_cs_z: 0.779896, turnover_mean_20_cs_z: -0.281104, MA_5_cs_z: -0.882965, MA_10_cs_z: -0.884108, y_pred_Y_future_5d_return: -0.006631
ETF 588000: 开盘: 1.012, 收盘: 1.006, 最高: 1.017, 最低: 1.005, 成交量: 18079879.0, 成交额: 1825418603.0, 振幅: 1.19, 涨跌幅: -0.59, 涨跌额: -0.006, 换手率: 3.52, momentum_20: -0.031761, volatility_20: 0.008322, volume_mean_20: 18849181.15, return_mean_20: -0.1585, amplitude_mean_20: 1.1635, turnover_mean_20: 3.667, MA_5: 1.0138, MA_10: 1.0234, momentum_20_cs_z: -0.860804, volatility_20_cs_z: -0.19729, volume_mean_20_cs_z: 2.841339, return_mean_20_cs_z: -0.87428, amplitude_mean_20_cs_z: -0.229431, turnover_mean_20_cs_z: -0.078338, MA_5_cs_z: -0.256239, MA_10_cs_z: -0.250828, y_pred_Y_future_5d_return: -0.007178
ETF 159939: 开盘: 0.615, 收盘: 0.609, 最高: 0.616, 最低: 0.607, 成交量: 125607.0, 成交额: 7672564.5, 振幅: 1.46, 涨跌幅: -0.98, 涨跌额: -0.006, 换手率: 1.09, momentum_20: -0.003273, volatility_20: 0.011559, volume_mean_20: 250645.35, return_mean_20: -0.011, amplitude_mean_20: 1.514, turnover_mean_20: 2.1665, MA_5: 0.6136, MA_10: 0.6143, momentum_20_cs_z: 0.031085, volatility_20_cs_z: 0.508855, volume_mean_20_cs_z: -0.404046, return_mean_20_cs_z: 0.05053, amplitude_mean_20_cs_z: 0.462877, turnover_mean_20_cs_z: -0.328544, MA_5_cs_z: -0.681495, MA_10_cs_z: -0.684354, y_pred_Y_future_5d_return: -0.007527
ETF 562310: 开盘: 0.758, 收盘: 0.757, 最高: 0.759, 最低: 0.755, 成交量: 84106.0, 成交额: 6371430.0, 振幅: 0.53, 涨跌幅: 0.13, 涨跌额: 0.001, 换手率: 1.25, momentum_20: -0.02574, volatility_20: 0.005493, volume_mean_20: 113727.9, return_mean_20: -0.1285, amplitude_mean_20: 0.936, turnover_mean_20: 1.691, MA_5: 0.7596, MA_10: 0.7622, momentum_20_cs_z: -0.672292, volatility_20_cs_z: -0.814298, volume_mean_20_cs_z: -0.427938, return_mean_20_cs_z: -0.686183, amplitude_mean_20_cs_z: -0.678789, turnover_mean_20_cs_z: -0.407833, MA_5_cs_z: -0.526354, MA_10_cs_z: -0.527623, y_pred_Y_future_5d_return: -0.007554
ETF 562320: 开盘: 1.261, 收盘: 1.271, 最高: 1.272, 最低: 1.261, 成交量: 83671.0, 成交额: 10596879.0, 振幅: 0.87, 涨跌幅: 0.87, 涨跌额: 0.011, 换手率: 10.55, momentum_20: 0.010334, volatility_20: 0.003949, volume_mean_20: 59314.2, return_mean_20: 0.052, amplitude_mean_20: 0.883, turnover_mean_20: 7.4805, MA_5: 1.2672, MA_10: 1.2632, momentum_20_cs_z: 0.457092, volatility_20_cs_z: -1.151074, volume_mean_20_cs_z: -0.437433, return_mean_20_cs_z: 0.445533, amplitude_mean_20_cs_z: -0.783474, turnover_mean_20_cs_z: 0.557555, MA_5_cs_z: 0.013026, MA_10_cs_z: 0.003289, y_pred_Y_future_5d_return: -0.007693
ETF 510300: 开盘: 3.749, 收盘: 3.755, 最高: 3.765, 最低: 3.748, 成交量: 4230441.0, 成交额: 1641824026.0, 振幅: 0.45, 涨跌幅: 0.13, 涨跌额: 0.005, 换手率: 0.94, momentum_20: -0.0134, volatility_20: 0.004727, volume_mean_20: 6447323.9, return_mean_20: -0.0675, amplitude_mean_20: 0.838, turnover_mean_20: 1.428, MA_5: 3.7686, MA_10: 3.7745, momentum_20_cs_z: -0.285953, volatility_20_cs_z: -0.98129, volume_mean_20_cs_z: 0.677254, return_mean_20_cs_z: -0.303719, amplitude_mean_20_cs_z: -0.872358, turnover_mean_20_cs_z: -0.451687, MA_5_cs_z: 2.671036, MA_10_cs_z: 2.664527, y_pred_Y_future_5d_return: -0.007816
ETF 562000: 开盘: 0.47, 收盘: 0.47, 最高: 0.472, 最低: 0.47, 成交量: 119670.0, 成交额: 11258403.0, 振幅: 0.43, 涨跌幅: 0.21, 涨跌额: 0.001, 换手率: 1.57, momentum_20: -0.022869, volatility_20: 0.004867, volume_mean_20: 224392.65, return_mean_20: -0.114, amplitude_mean_20: 0.8125, turnover_mean_20: 2.9495, MA_5: 0.4716, MA_10: 0.4725, momentum_20_cs_z: -0.582408, volatility_20_cs_z: -0.950808, volume_mean_20_cs_z: -0.408627, return_mean_20_cs_z: -0.59527, amplitude_mean_20_cs_z: -0.922726, turnover_mean_20_cs_z: -0.19798, MA_5_cs_z: -0.832385, MA_10_cs_z: -0.83462, y_pred_Y_future_5d_return: -0.00783
ETF 516080: 开盘: 0.604, 收盘: 0.604, 最高: 0.607, 最低: 0.602, 成交量: 152808.0, 成交额: 9237547.0, 振幅: 0.83, 涨跌幅: 0.0, 涨跌额: 0.0, 换手率: 0.81, momentum_20: 0.016835, volatility_20: 0.016157, volume_mean_20: 191359.4, return_mean_20: 0.096, amplitude_mean_20: 2.286, turnover_mean_20: 1.0205, MA_5: 0.6146, MA_10: 0.627, momentum_20_cs_z: 0.660628, volatility_20_cs_z: 1.511689, volume_mean_20_cs_z: -0.414392, return_mean_20_cs_z: 0.721409, amplitude_mean_20_cs_z: 1.987731, turnover_mean_20_cs_z: -0.519637, MA_5_cs_z: -0.680432, MA_10_cs_z: -0.670895, y_pred_Y_future_5d_return: -0.008186
ETF 159847: 开盘: 0.373, 收盘: 0.372, 最高: 0.374, 最低: 0.371, 成交量: 238917.0, 成交额: 8901904.8, 振幅: 0.8, 涨跌幅: -0.27, 涨跌额: -0.001, 换手率: 0.65, momentum_20: -0.013263, volatility_20: 0.00942, volume_mean_20: 357020.9, return_mean_20: -0.0625, amplitude_mean_20: 1.511, turnover_mean_20: 0.9745, MA_5: 0.3776, MA_10: 0.3836, momentum_20_cs_z: -0.281655, volatility_20_cs_z: 0.042333, volume_mean_20_cs_z: -0.385484, return_mean_20_cs_z: -0.27237, amplitude_mean_20_cs_z: 0.456951, turnover_mean_20_cs_z: -0.527308, MA_5_cs_z: -0.93227, MA_10_cs_z: -0.928828, y_pred_Y_future_5d_return: -0.008297
ETF 159871: 开盘: 0.557, 收盘: 0.554, 最高: 0.56, 最低: 0.554, 成交量: 14183.0, 成交额: 1576608.0, 振幅: 1.08, 涨跌幅: -0.72, 涨跌额: -0.004, 换手率: 0.14, momentum_20: 0.010949, volatility_20: 0.009014, volume_mean_20: 25256.7, return_mean_20: 0.058, amplitude_mean_20: 1.4175, turnover_mean_20: 0.2465, MA_5: 0.5632, MA_10: 0.5632, momentum_20_cs_z: 0.476348, volatility_20_cs_z: -0.046188, volume_mean_20_cs_z: -0.443376, return_mean_20_cs_z: 0.483153, amplitude_mean_20_cs_z: 0.27227, turnover_mean_20_cs_z: -0.6487, MA_5_cs_z: -0.73505, MA_10_cs_z: -0.738505, y_pred_Y_future_5d_return: -0.008343
